"anio_ingreso_universidad","sexo","edad","anio_egreso_secundaria","semestre_actual","beca_rendimiento","transporte_universidad","horas_estudio_dia","frecuencia_estudio_dia","modalidad_aprendizaje","smartphone","computadora_personal","horas_redes_sociales","nivel_ingles","asistencia_promedio","riesgo_academico","suspension_academica","tutorias_docentes","habilidades","horas_habilidades_dia","area_interes","estado_sentimental","actividades_extracurriculares","con_quien_vives","problemas_salud","discapacidad_fisica","creditos_completados","ingreso_familiar_anual","horas_clases_semanales","horas_sueno_dia","horas_ejercicio_semanal","tipo_transporte","horas_transporte_total","horas_trabajo_semanal","nota_semestre"
"2021","0","20","2020","9","1","0","5","2","0","1","1","3","2","100","0","0","0","52","4","9","5","0","1","0","0","127","52000","25","8","2","1","7","0","13.80"
"2019","0","25","2019","10","0","0","4","2","0","1","1","7","2","45","0","0","1","42","2","17","5","1","1","0","0","140","54000","22","7","3","3","5","15","8.60"
"2020","1","21","2020","10","0","0","2","2","0","1","1","2","0","100","0","0","0","7","4","9","5","1","0","0","0","136","55000","23","9","4","1","6","0","13.10"
"2021","0","20","2020","7","0","0","2","1","0","1","1","2","2","87","0","0","0","26","4","13","4","0","0","0","0","99","55000","19","8","3","1","5","0","7.55"
"2022","0","22","2021","5","0","0","2","3","0","1","0","2","1","95","1","0","0","26","2","13","5","0","0","0","0","65","55000","17","7","3","2","3","0","7.25"
"2022","1","21","2021","5","0","0","2","1","0","1","0","4","1","100","0","0","0","22","2","20","5","0","0","0","0","66","57000","17","8","4","2","3","0","10.80"
"2022","1","21","2021","6","0","0","2","1","0","1","1","2","1","100","1","0","0","52","2","17","3","1","1","0","0","65","58000","17","9","5","2","4","15","12.80"
"2019","1","21","2018","11","1","0","1","1","0","1","1","7","2","100","0","0","1","42","3","20","5","0","0","0","0","136","59000","27","9","5","1","6","0","9.85"
"2020","0","23","2019","7","0","0","2","2","0","1","1","3","1","90","1","0","0","26","1","9","4","1","1","0","0","32","60000","17","8","4","2","4","0","11.65"
"2020","0","20","2020","11","0","0","2","1","0","1","1","3","1","100","1","0","0","26","2","13","5","0","0","0","0","136","60000","24","8","3","1","6","0","8.00"
"2021","1","20","2021","7","0","0","4","3","0","1","1","6","1","80","0","0","0","22","3","13","4","1","0","0","0","97","60000","20","7","3","3","5","0","10.55"
"2021","0","20","2021","7","0","0","3","1","1","1","1","7","0","100","1","1","0","42","2","17","5","1","0","0","0","103","60000","18","6","3","3","5","0","5.95"
"2020","1","21","2019","9","0","0","4","2","1","1","1","5","2","100","0","0","1","22","2","17","5","0","0","0","0","121","61000","24","9","3","1","6","0","13.25"
"2020","1","20","2020","10","0","0","2","2","0","1","1","2","1","100","1","0","1","2","1","9","4","1","0","0","0","135","61000","24","9","5","1","6","0","13.35"
"2020","1","24","2019","11","0","0","3","3","1","1","1","3","1","46","1","0","0","7","2","9","5","0","1","0","0","144","64000","23","8","2","1","7","0","12.20"
"2020","1","24","2019","11","0","0","3","3","0","1","1","3","2","75","1","0","1","26","1","13","4","1","0","0","0","143","65000","25","8","4","1","6","0","8.25"
"2020","1","25","2019","10","0","0","2","2","0","1","1","3","1","78","0","0","0","7","2","9","5","1","0","0","0","78","65000","21","8","4","1","6","0","12.70"
"2020","1","20","2020","11","0","0","2","1","1","1","1","2","2","100","1","0","0","7","2","9","3","1","1","0","0","136","65000","24","9","5","1","5","0","12.50"
"2021","0","20","2020","6","0","0","4","2","1","1","1","8","1","100","0","0","0","52","2","17","4","1","1","0","0","84","66000","19","8","3","1","5","0","10.35"
"2020","0","20","2020","8","0","0","4","2","1","1","1","6","2","100","0","0","1","52","1","20","5","0","1","0","0","119","66000","23","8","3","1","7","0","8.85"
"2021","1","20","2020","7","1","0","3","1","0","1","1","5","1","90","0","0","0","26","2","13","5","0","0","0","0","102","66000","21","8","3","1","6","0","10.55"
"2022","0","21","2021","5","0","0","2","1","0","1","0","2","1","46","1","0","1","2","4","9","5","1","0","0","0","63","66000","15","9","5","2","3","0","11.65"
"2022","0","20","2021","5","0","0","3","1","0","1","1","3","0","100","1","0","1","52","4","17","4","1","0","0","0","58","66000","18","9","5","1","4","0","13.85"
"2019","1","21","2018","11","1","0","4","4","0","1","1","2","2","100","0","0","1","42","3","17","5","0","1","0","0","136","67000","30","8","2","1","7","5","14.35"
"2019","1","22","2017","10","0","0","3","1","1","1","1","7","1","100","0","0","0","52","2","17","5","0","0","0","0","116","68000","23","8","3","1","6","0","10.95"
"2020","1","22","2019","10","0","0","2","1","0","1","1","8","2","100","0","0","1","2","2","13","5","0","1","0","0","132","68000","24","9","4","1","7","0","10.55"
"2020","1","25","2019","11","0","0","1","2","0","1","1","2","1","51","0","0","1","2","4","9","5","1","0","1","0","136","68000","21","9","5","1","6","0","12.55"
"2020","1","22","2019","9","0","0","3","2","1","1","1","3","0","100","0","0","0","26","2","13","5","1","0","0","0","100","68000","22","8","4","1","6","0","11.10"
"2021","0","20","2020","8","0","0","2","2","0","1","1","2","1","34","1","0","0","7","3","9","5","0","0","0","0","88","68000","17","8","3","2","3","0","9.30"
"2021","0","22","2021","9","0","0","1","1","0","1","0","8","0","50","0","0","0","2","1","9","3","1","1","0","0","100","68000","18","8","4","1","5","0","9.35"
"2022","0","21","2021","8","1","0","5","2","1","1","1","3","0","87","0","0","1","7","2","9","5","0","0","0","0","88","68000","24","8","2","1","6","0","14.40"
"2020","0","23","2018","10","0","0","3","3","1","1","1","6","1","99","1","1","0","52","1","9","5","0","1","0","0","123","70000","22","7","2","3","5","0","9.55"
"2021","0","20","2020","8","0","0","3","3","1","1","1","2","1","100","0","0","0","42","2","20","4","0","1","0","0","101","70000","22","7","2","3","5","0","9.05"
"2022","1","20","2020","6","0","0","2","2","0","1","1","2","1","56","1","0","1","42","2","20","5","0","1","1","0","80","70000","16","8","3","2","4","0","8.60"
"2021","0","20","2020","9","0","0","1","1","0","1","1","3","1","76","0","0","1","52","2","17","4","0","0","0","0","70","70000","20","8","4","1","4","0","7.80"
"2021","0","24","2021","6","0","0","1","1","0","1","1","4","0","100","0","0","0","42","2","17","5","1","1","1","0","98","70000","17","8","5","2","4","0","11.15"
"2022","0","21","2021","6","0","0","2","1","0","1","1","3","1","100","1","0","1","26","2","13","4","0","0","0","0","70","70000","19","9","4","1","4","0","13.35"
"2022","0","19","2022","3","0","0","4","3","1","1","1","4","1","63","0","0","0","52","2","17","4","0","0","1","0","35","70000","13","6","2","2","3","0","8.25"
"2021","0","20","2020","9","0","0","2","1","1","1","1","6","2","90","0","0","1","22","2","17","4","0","1","0","0","23","71000","20","9","4","1","4","0","12.20"
"2022","1","20","2021","6","0","0","4","2","0","1","1","3","1","68","1","0","0","26","4","13","3","1","1","0","0","70","74000","17","7","3","2","4","0","7.80"
"2020","0","21","2019","10","0","0","6","2","0","1","1","4","1","80","0","0","0","26","4","13","4","0","0","1","0","116","75000","22","6","2","3","5","0","11.05"
"2020","1","20","2020","11","0","0","1","3","0","1","1","3","1","100","0","0","0","26","1","13","4","0","0","0","0","136","75000","24","9","4","1","6","0","13.05"
"2021","0","24","2019","10","0","0","3","3","0","1","1","2","0","100","0","0","1","2","2","9","4","0","0","0","0","116","76000","25","8","3","1","6","0","12.05"
"2021","0","20","2020","9","0","0","2","3","1","1","1","3","2","100","1","0","0","7","2","9","5","1","1","0","0","100","76000","22","7","4","3","5","0","7.85"
"2021","1","20","2020","9","1","0","4","1","0","1","1","2","2","100","1","0","1","22","2","9","4","1","0","0","0","100","76000","24","9","4","1","6","0","13.65"
"2020","1","22","2020","9","0","0","2","1","0","1","1","2","2","100","1","0","1","26","4","13","3","0","1","1","0","100","76000","21","9","4","1","7","0","14.35"
"2022","1","20","2021","5","0","0","3","2","1","1","1","3","1","100","0","0","0","26","3","13","5","0","0","0","0","71","76000","17","7","3","2","3","0","7.80"
"2022","1","25","2018","6","0","0","3","2","1","1","1","8","2","100","0","0","0","42","3","20","5","0","0","1","0","143","77000","19","8","3","1","5","0","14.35"
"2021","1","23","2019","8","0","0","3","1","1","1","1","7","2","89","0","0","0","22","1","9","5","0","0","0","0","104","77000","20","8","3","1","5","0","8.95"
"2019","1","21","2019","10","1","0","7","3","1","1","1","3","2","100","0","0","0","42","2","20","5","0","1","0","0","139","77000","29","7","2","3","5","5","14.40"
"2020","0","22","2019","9","0","0","4","2","0","1","1","2","1","100","1","0","0","2","1","9","4","0","0","1","0","120","77000","22","8","2","1","6","0","13.90"
"2021","0","22","2020","6","1","0","1","1","1","1","1","4","0","98","0","0","0","7","3","13","4","1","1","1","1","70","77000","18","8","5","1","4","5","11.80"
"2020","0","21","2020","7","0","0","3","2","0","1","1","4","1","100","0","0","1","22","3","17","5","0","1","0","0","65","78000","20","8","3","1","4","0","10.15"
"2018","0","25","2018","11","1","0","5","3","0","1","1","1","0","78","1","0","1","2","4","17","5","1","0","0","0","143","79000","28","8","3","1","6","0","14.15"
"2020","0","20","2019","7","1","0","5","3","0","1","1","4","2","100","0","0","0","26","1","20","5","1","1","0","0","88","79000","24","8","3","1","5","5","12.20"
"2021","1","20","2020","7","0","0","5","3","0","1","1","5","1","50","0","0","1","52","3","20","5","0","1","0","0","97","79000","20","7","2","3","5","0","8.30"
"2019","1","21","2018","10","0","1","6","4","0","1","1","3","2","80","0","0","0","7","2","20","5","1","1","0","0","126","80000","26","7","2","1","5","0","12.70"
"2020","0","22","2019","11","1","0","2","1","1","1","1","4","1","99","0","0","0","42","1","13","5","0","1","0","0","125","80000","25","9","4","1","7","5","13.95"
"2019","1","20","2019","11","0","0","2","1","0","1","1","6","0","77","1","1","1","7","2","13","4","0","0","0","0","144","80000","22","7","3","3","5","0","7.75"
"2021","1","21","2020","8","0","0","4","2","0","1","1","2","2","100","1","0","0","26","2","9","5","0","1","1","0","101","80000","20","6","2","3","5","0","6.25"
"2020","0","20","2020","10","0","0","4","2","0","1","1","2","2","100","0","0","0","26","2","13","5","0","0","0","0","131","80000","24","8","2","1","6","0","12.80"
"2022","1","20","2021","8","0","0","4","1","0","1","1","3","1","100","1","0","0","26","1","13","5","1","1","0","0","99","81000","20","8","4","1","5","0","13.20"
"2020","1","20","2020","10","1","0","3","2","0","1","1","7","2","78","0","0","0","7","2","9","3","1","1","1","0","142","82000","24","7","3","3","5","5","7.25"
"2020","1","21","2018","10","0","0","3","2","0","1","1","3","0","70","0","0","0","42","3","20","4","0","0","1","0","133","85000","21","7","2","3","5","0","7.80"
"2022","0","21","2021","6","1","0","6","2","0","1","1","5","1","70","0","0","1","42","5","20","4","0","1","0","0","86","85000","21","7","2","3","5","5","10.50"
"2022","0","20","2022","3","0","0","2","1","1","1","0","3","1","60","0","0","0","2","1","13","3","0","1","0","0","77","85000","13","8","3","2","4","0","10.50"
"2021","0","20","2020","10","0","0","2","2","1","1","1","2","1","100","1","0","1","2","4","9","3","0","1","0","0","137","86000","24","8","4","1","7","0","7.70"
"2019","1","24","2019","10","0","0","1","3","0","1","1","2","0","80","1","1","1","42","1","17","4","1","1","1","0","45","87000","18","7","4","3","4","0","11.95"
"2020","0","21","2020","8","0","0","4","3","1","1","1","2","2","80","0","0","0","7","3","20","3","0","1","0","0","103","87000","21","8","2","1","7","0","12.55"
"2020","1","21","2020","11","1","0","2","2","0","1","1","1","0","79","0","0","0","22","2","9","5","1","0","0","0","143","87000","25","9","4","1","6","0","14.05"
"2021","0","20","2020","9","0","0","2","1","0","1","1","2","2","88","0","0","1","42","1","20","5","0","0","0","0","117","88000","22","9","4","1","6","0","12.25"
"2021","1","20","2021","8","0","0","3","1","0","1","1","3","1","100","1","0","0","2","2","9","5","1","1","1","0","98","88000","19","8","4","1","5","0","13.30"
"2020","0","21","2019","9","1","0","6","1","0","0","1","4","1","80","0","0","1","42","1","20","4","1","1","1","0","100","89000","23","7","3","3","5","5","10.20"
"2021","1","21","2020","8","0","0","4","2","1","1","1","6","2","100","0","1","0","52","2","17","5","1","0","0","0","100","89000","20","7","2","3","5","0","11.45"
"2021","1","20","2020","8","0","0","4","2","0","1","1","7","2","88","0","0","1","22","3","17","5","0","1","0","0","137","89000","23","9","3","1","7","0","12.75"
"2018","1","22","2017","11","1","0","4","2","0","1","1","2","2","100","0","0","1","42","3","20","5","1","0","1","0","135","90000","27","8","4","1","6","0","14.50"
"2019","1","25","2018","11","0","0","3","2","0","1","1","3","1","100","0","0","0","52","2","17","4","1","0","0","0","143","90000","25","8","4","1","6","0","11.70"
"2020","1","21","2019","10","0","0","3","2","1","1","1","4","2","100","0","0","1","7","2","9","3","0","1","0","0","138","90000","25","8","3","1","7","0","10.40"
"2021","0","20","2020","9","0","0","3","1","1","1","1","10","2","100","0","0","1","26","3","13","3","0","1","0","0","130","90000","23","9","4","1","7","0","12.55"
"2022","0","21","2021","5","0","0","4","1","1","1","1","8","1","100","0","0","0","22","3","17","5","0","1","0","0","107","90000","18","8","3","1","5","0","10.65"
"2019","1","25","2018","11","0","0","2","1","0","1","1","2","1","35","0","1","0","7","1","9","5","0","0","0","0","143","91000","19","6","2","3","5","0","7.15"
"2022","0","20","2020","4","0","0","2","3","0","1","1","3","1","100","1","0","0","42","1","20","3","1","1","0","0","59","93000","16","7","4","2","4","0","6.30"
"2021","0","20","2020","9","0","0","2","3","0","1","1","3","2","56","1","0","1","26","4","13","5","0","0","0","0","130","95000","21","8","3","1","6","0","7.80"
"2020","1","23","2019","10","0","0","2","3","0","1","1","1","0","100","0","0","0","42","4","20","5","0","0","0","0","137","98000","24","8","3","1","6","0","8.75"
"2019","1","25","2018","11","0","0","2","1","0","1","1","7","0","100","0","0","0","42","3","17","3","1","1","0","0","144","100000","24","8","4","1","5","0","8.80"
"2021","1","21","2019","5","0","0","6","2","1","1","1","4","1","100","1","0","1","7","2","9","5","1","0","0","0","96","100000","20","7","3","3","5","0","6.70"
"2020","1","21","2019","8","0","0","5","3","0","1","1","4","2","100","0","0","1","42","3","20","5","0","0","0","0","119","100000","24","8","2","1","6","0","14.55"
"2020","1","22","2019","10","0","0","2","3","1","1","1","2","1","45","1","0","0","26","4","13","4","1","1","1","0","140","100000","20","8","4","1","5","0","12.30"
"2021","0","20","2020","5","0","0","3","1","0","1","1","7","1","70","0","0","0","7","3","17","4","0","0","0","0","75","100000","15","8","3","2","3","0","8.35"
"2023","0","20","2021","2","1","0","2","4","0","1","1","2","1","100","0","0","1","42","3","13","4","1","1","1","1","12","100000","16","8","4","2","4","5","13.30"
"2018","1","24","2018","10","0","0","1","3","1","1","1","3","2","65","1","0","0","2","2","9","5","1","1","0","0","140","110000","21","9","4","1","5","0","13.25"
"2022","1","20","2020","6","0","0","2","1","0","1","1","5","1","100","0","0","0","26","4","13","5","0","1","0","0","77","110000","18","9","4","1","5","0","14.00"
"2021","0","20","2020","8","0","0","5","3","0","1","1","6","1","100","0","0","0","26","1","13","3","1","1","0","0","101","110000","23","6","2","3","5","0","7.30"
"2021","0","21","2020","10","0","0","2","3","0","1","1","2","1","89","1","0","0","42","4","20","5","0","0","0","0","134","110000","23","7","3","3","5","0","8.35"
"2022","1","20","2021","6","0","0","3","3","0","1","1","3","2","62","1","0","0","2","1","9","5","1","0","0","0","77","114000","17","7","3","2","3","0","6.75"
"2021","1","21","2020","7","0","0","3","1","0","1","1","2","2","78","0","0","0","52","2","17","4","0","1","0","0","88","115000","18","8","3","1","5","0","12.80"
"2022","0","19","2022","3","0","0","1","1","1","1","1","5","2","100","0","0","0","7","3","20","5","0","1","0","0","32","115000","14","9","4","2","4","0","13.35"
"2022","0","20","2020","5","0","0","2","2","0","1","1","1","2","41","0","0","1","22","2","9","5","1","0","0","0","68","116000","15","9","4","2","3","0","12.80"
"2020","1","25","2019","10","0","0","2","3","0","1","1","2","1","86","1","0","0","26","2","13","5","0","0","0","0","140","117000","23","8","3","1","6","0","13.35"
"2022","1","20","2021","6","0","0","3","3","0","1","1","2","0","100","0","0","1","52","1","17","4","0","0","0","0","89","120000","20","9","3","1","5","0","12.30"
"2020","1","24","2019","10","0","0","1","2","0","1","1","3","1","83","1","0","1","26","2","13","3","1","1","0","0","136","123000","23","8","5","1","5","0","7.20"
"2020","0","24","2019","11","0","0","3","2","0","1","1","1","0","100","0","0","0","52","4","17","4","1","0","0","0","143","128000","25","8","4","1","6","0","12.65"
"2019","0","25","2019","11","0","0","2","2","0","1","1","5","0","100","0","0","0","42","3","17","5","1","1","0","0","141","130000","24","9","4","1","5","0","13.95"
